game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
778930,2025-03-08T20:05:00Z,2025-03-08,S,Final,Kansas City Royals,Texas Rangers,118,140,N,1,Jacob deGrom,Daniel Lynch IV,,,3,5,9,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,Kansas City Royals,Jacob deGrom,Daniel Lynch IV,Luis Curvelo,2025-03-08 - Kansas City Royals (3) @ Texas Rangers (5) (Final),
778853,2025-03-08T20:05:00Z,2025-03-08,S,Final,Los Angeles Dodgers,Chicago White Sox,119,145,N,1,Shane Smith,Tyler Glasnow,,,2,5,9,Top,3809,Camelback Ranch,[],CWS wins Spring,Chicago White Sox,Los Angeles Dodgers,Trey McGough,Anthony Banda,Grant Taylor,2025-03-08 - Los Angeles Dodgers (2) @ Chicago White Sox (5) (Final),
778792,2025-03-08T20:10:00Z,2025-03-08,S,Final,Athletics,Colorado Rockies,133,115,N,1,Chase Dollander,Hogan Harris,,,8,1,9,Bottom,4249,Salt River Fields at Talking Stick,[],ATH wins Spring,Athletics,Colorado Rockies,Mason Barnett,Chase Dollander,,2025-03-08 - Athletics (8) @ Colorado Rockies (1) (Final),
779008,2025-03-08T20:10:00Z,2025-03-08,S,Final,Cleveland Guardians,San Diego Padres,114,135,N,1,Yu Darvish,Luis L. Ortiz,,,2,7,9,Top,2530,Peoria Stadium,[],SD wins Spring,San Diego Padres,Cleveland Guardians,Yu Darvish,Luis L. Ortiz,,2025-03-08 - Cleveland Guardians (2) @ San Diego Padres (7) (Final),
779095,2025-03-08T20:10:00Z,2025-03-08,S,Final,Los Angeles Angels,Milwaukee Brewers,108,158,N,1,Elvin Rodríguez,Tyler Anderson,,,6,2,9,Bottom,2518,American Family Fields of Phoenix,[],LAA wins Spring,Los Angeles Angels,Milwaukee Brewers,Tyler Anderson,Elvin Rodríguez,Jared Southard,2025-03-08 - Los Angeles Angels (6) @ Milwaukee Brewers (2) (Final),
789465,2025-03-08T21:05:00Z,2025-03-08,S,Final,Arizona Diamondbacks,Athletics,109,133,N,1,JP Sears,Tommy Henry,,,2,4,9,Top,5355,Las Vegas Ballpark,[],ATH wins Spring,Athletics,Arizona Diamondbacks,JP Sears,Tommy Henry,Grant Holman,2025-03-08 - Arizona Diamondbacks (2) @ Athletics (4) (Final),
778731,2025-03-08T23:05:00Z,2025-03-08,S,Final,New York Yankees,Houston Astros,147,117,N,1,Hayden Wesneski,Allan Winans,,,2,5,9,Bottom,5000,CACTI Park of the Palm Beaches,[],HOU wins Spring,Houston Astros,New York Yankees,Misael Tamarez,Edgar Barclay,,2025-03-08 - New York Yankees (2) @ Houston Astros (5) (Final),
779071,2025-03-08T23:40:00Z,2025-03-08,S,Final,New York Mets,Miami Marlins,121,146,N,1,Max Meyer,David Peterson,,,7,3,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],NYM wins Spring,New York Mets,Miami Marlins,David Peterson,Max Meyer,,2025-03-08 - New York Mets (7) @ Miami Marlins (3) (Final),
779110,2025-03-09T17:05:00Z,2025-03-09,S,Final,Pittsburgh Pirates,Detroit Tigers,134,116,N,1,Tarik Skubal,Andrew Heaney,,,3,5,9,Top,2511,Publix Field at Joker Marchant Stadium,[],DET wins Spring,Detroit Tigers,Pittsburgh Pirates,Tarik Skubal,Andrew Heaney,Tyler Owens,2025-03-09 - Pittsburgh Pirates (3) @ Detroit Tigers (5) (Final),
778965,2025-03-09T17:05:00Z,2025-03-09,S,Final,Toronto Blue Jays,Tampa Bay Rays,141,139,N,1,Taj Bradley,José Berríos,,,13,9,9,Bottom,2534,Charlotte Sports Park,['MLBN (out-of-market only)'],TOR wins Spring,Toronto Blue Jays,Tampa Bay Rays,Zach Pop,Joey Krehbiel,,2025-03-09 - Toronto Blue Jays (13) @ Tampa Bay Rays (9) (Final),
779125,2025-03-09T17:05:00Z,2025-03-09,S,Final,Minnesota Twins,Baltimore Orioles,142,110,N,1,Tomoyuki Sugano,Simeon Woods Richardson,,,3,4,9,Top,2508,Ed Smith Stadium,[],BAL wins Spring,Baltimore Orioles,Minnesota Twins,Tomoyuki Sugano,Simeon Woods Richardson,Carlos Tavera,2025-03-09 - Minnesota Twins (3) @ Baltimore Orioles (4) (Final),
778907,2025-03-09T17:05:00Z,2025-03-09,S,Final,Baltimore Orioles,Philadelphia Phillies,110,143,N,1,Ranger Suárez,Thaddeus Ward,,,2,12,9,Top,2700,BayCare Ballpark,[],PHI wins Spring,Philadelphia Phillies,Baltimore Orioles,Ranger Suárez,Thaddeus Ward,,2025-03-09 - Baltimore Orioles (2) @ Philadelphia Phillies (12) (Final),
778762,2025-03-09T17:05:00Z,2025-03-09,S,Final,Atlanta Braves,Boston Red Sox,144,111,N,1,Richard Fitts,AJ Smith-Shawver,,,3,7,9,Top,4309,JetBlue Park,[],BOS wins Spring,Boston Red Sox,Atlanta Braves,Liam Hendriks,Bryce Elder,,2025-03-09 - Atlanta Braves (3) @ Boston Red Sox (7) (Final),
778725,2025-03-09T17:05:00Z,2025-03-09,S,Final,Miami Marlins,Houston Astros,146,117,N,1,Framber Valdez,Xzavion Curry,,,10,6,9,Bottom,5000,CACTI Park of the Palm Beaches,[],MIA wins Spring,Miami Marlins,Houston Astros,Anthony Bender,Rafael Montero,,2025-03-09 - Miami Marlins (10) @ Houston Astros (6) (Final),
779072,2025-03-09T17:05:00Z,2025-03-09,S,Final,New York Yankees,St. Louis Cardinals,147,138,N,1,Andre Pallante,Carlos Carrasco,,,5,6,9,Top,2520,Roger Dean Chevrolet Stadium,[],STL wins Spring,St. Louis Cardinals,New York Yankees,JoJo Romero,Harrison Cohen,Chris Roycroft,2025-03-09 - New York Yankees (5) @ St. Louis Cardinals (6) (Final),
778891,2025-03-09T17:10:00Z,2025-03-09,S,Final,Washington Nationals,New York Mets,120,121,N,1,Clay Holmes,Jake Irvin,,,6,7,9,Top,2856,Clover Park,[],NYM wins Spring,New York Mets,Washington Nationals,Cameron Foster,Orlando Ribalta,Connor Overton,2025-03-09 - Washington Nationals (6) @ New York Mets (7) (Final),
789464,2025-03-09T20:05:00Z,2025-03-09,S,Final,Arizona Diamondbacks,Athletics,109,133,N,1,Mitch Spence,Blake Walston,,,7,5,9,Bottom,5355,Las Vegas Ballpark,[],AZ wins Spring,Arizona Diamondbacks,Athletics,Jeff Brigham,Noah Murdock,Casey Kelly,2025-03-09 - Arizona Diamondbacks (7) @ Athletics (5) (Final),
778851,2025-03-09T20:05:00Z,2025-03-09,S,Final,Athletics,Los Angeles Dodgers,133,119,N,1,Blake Snell,Joey Estes,,,7,5,9,Bottom,3809,Camelback Ranch,[],ATH wins Spring,Athletics,Los Angeles Dodgers,Joey Estes,Blake Snell,Chen Zhong-Ao Zhuang,2025-03-09 - Athletics (7) @ Los Angeles Dodgers (5) (Final),
778753,2025-03-09T20:05:00Z,2025-03-09,S,Final,San Francisco Giants,Chicago Cubs,137,112,N,1,Jameson Taillon,Landen Roupp,,,8,6,9,Bottom,4629,Sloan Park,[],SF wins Spring,San Francisco Giants,Chicago Cubs,Trent Harris,Brandon Hughes,Kai-Wei Teng,2025-03-09 - San Francisco Giants (8) @ Chicago Cubs (6) (Final),
778988,2025-03-09T20:05:00Z,2025-03-09,S,Final,San Diego Padres,San Francisco Giants,135,137,N,1,Jordan Hicks,Nick Pivetta,,,4,7,9,Top,2532,Scottsdale Stadium,[],SF wins Spring,San Francisco Giants,San Diego Padres,Spencer Bivens,Matt Waldron,,2025-03-09 - San Diego Padres (4) @ San Francisco Giants (7) (Final),
778822,2025-03-09T20:05:00Z,2025-03-09,S,Final,Chicago White Sox,Cleveland Guardians,145,114,N,1,Gavin Williams,Mason Adams,,,0,1,9,Top,3834,Goodyear Ballpark,[],CLE wins Spring,Cleveland Guardians,Chicago White Sox,Gavin Williams,Mason Adams,Logan Allen,2025-03-09 - Chicago White Sox (0) @ Cleveland Guardians (1) (Final),
778928,2025-03-09T20:05:00Z,2025-03-09,S,Final,Milwaukee Brewers,Kansas City Royals,158,118,N,1,Noah Cameron,Aaron Civale,,,2,5,9,Top,2603,Surprise Stadium,['MLBN (out-of-market only)'],KC wins Spring,Kansas City Royals,Milwaukee Brewers,Austin Cox,Nestor Cortes,Eric Cerantola,2025-03-09 - Milwaukee Brewers (2) @ Kansas City Royals (5) (Final),
779158,2025-03-09T20:10:00Z,2025-03-09,S,Final,Cincinnati Reds,Los Angeles Angels,113,108,N,1,Jack Kochanowicz,Graham Ashcraft,,,1,4,9,Top,2500,Tempe Diablo Stadium,[],LAA wins Spring,Los Angeles Angels,Cincinnati Reds,Jack Kochanowicz,Graham Ashcraft,,2025-03-09 - Cincinnati Reds (1) @ Los Angeles Angels (4) (Final),
779010,2025-03-09T20:10:00Z,2025-03-09,S,Final,Colorado Rockies,Seattle Mariners,115,136,N,1,Luis Castillo,Ryan Feltner,,,1,8,9,Top,2530,Peoria Stadium,[],SEA wins Spring,Seattle Mariners,Colorado Rockies,Gabe Speier,Jake Woodford,,2025-03-09 - Colorado Rockies (1) @ Seattle Mariners (8) (Final),
778790,2025-03-09T20:10:00Z,2025-03-09,S,Final,Texas Rangers,Arizona Diamondbacks,140,109,N,1,Corbin Burnes,Nathan Eovaldi,,,1,14,9,Top,4249,Salt River Fields at Talking Stick,[],AZ wins Spring,Arizona Diamondbacks,Texas Rangers,Corbin Burnes,Nathan Eovaldi,,2025-03-09 - Texas Rangers (1) @ Arizona Diamondbacks (14) (Final),
778877,2025-03-10T17:05:00Z,2025-03-10,S,Final,Philadelphia Phillies,Minnesota Twins,143,142,N,1,Pablo López,Seth Johnson,,,4,1,9,Bottom,2862,Lee Health Sports Complex,[],PHI wins Spring,Philadelphia Phillies,Minnesota Twins,Seth Johnson,Pablo López,,2025-03-10 - Philadelphia Phillies (4) @ Minnesota Twins (1) (Final),
778702,2025-03-10T17:05:00Z,2025-03-10,S,Final,Tampa Bay Rays,Atlanta Braves,139,144,N,1,Chris Sale,Joe Boyle,,,4,3,9,Bottom,5380,CoolToday Park,[],TB wins Spring,Tampa Bay Rays,Atlanta Braves,Joe Boyle,Chris Sale,Mason Englert,2025-03-10 - Tampa Bay Rays (4) @ Atlanta Braves (3) (Final),
779049,2025-03-10T17:05:00Z,2025-03-10,S,Final,Detroit Tigers,New York Yankees,116,147,N,1,Will Warren,Kenta Maeda,,,2,10,9,Top,2523,George M. Steinbrenner Field,[],NYY wins Spring,New York Yankees,Detroit Tigers,Will Warren,Kenta Maeda,,2025-03-10 - Detroit Tigers (2) @ New York Yankees (10) (Final),
778956,2025-03-10T17:07:00Z,2025-03-10,S,Final,Houston Astros,Toronto Blue Jays,117,141,N,1,Kevin Gausman,Colton Gordon,,,3,8,9,Top,2536,TD Ballpark,['MLBN (out-of-market only)'],TOR wins Spring,Toronto Blue Jays,Houston Astros,Nick Sandlin,Nick Hernandez,Jake Bloss,2025-03-10 - Houston Astros (3) @ Toronto Blue Jays (8) (Final),
779067,2025-03-10T17:10:00Z,2025-03-10,S,Final: Tied,Washington Nationals,Miami Marlins,120,146,N,1,Sandy Alcantara,Mitchell Parker,,,9,9,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],MIA leads 1-0,,,,,,2025-03-10 - Washington Nationals @ Miami Marlins (Final: Tied),
778821,2025-03-10T20:05:00Z,2025-03-10,S,Final,Chicago Cubs,Cleveland Guardians,112,114,N,1,Triston McKenzie,Shota Imanaga,,,7,4,9,Bottom,3834,Goodyear Ballpark,[],CHC wins Spring,Chicago Cubs,Cleveland Guardians,Jordan Wicks,Jack Leftwich,Mitchell Tyranski,2025-03-10 - Chicago Cubs (7) @ Cleveland Guardians (4) (Final),
778931,2025-03-10T20:05:00Z,2025-03-10,S,Final,Cleveland Guardians,Kansas City Royals,114,118,N,1,Kris Bubic,Ben Lively,,,5,2,9,Bottom,2603,Surprise Stadium,[],CLE wins Spring,Cleveland Guardians,Kansas City Royals,Ben Lively,Kris Bubic,,2025-03-10 - Cleveland Guardians (5) @ Kansas City Royals (2) (Final),
778850,2025-03-10T20:05:00Z,2025-03-10,S,Final,Arizona Diamondbacks,Los Angeles Dodgers,109,119,N,1,Yoshinobu Yamamoto,John Curtiss,,,2,6,9,Top,3809,Camelback Ranch,[],LAD wins Spring,Los Angeles Dodgers,Arizona Diamondbacks,Yoshinobu Yamamoto,John Curtiss,,2025-03-10 - Arizona Diamondbacks (2) @ Los Angeles Dodgers (6) (Final),
779137,2025-03-10T20:05:00Z,2025-03-10,S,Final,Chicago White Sox,Athletics,145,133,N,1,Luis Severino,Martín Pérez,,,10,3,9,Bottom,2507,Hohokam Stadium,[],CWS wins Spring,Chicago White Sox,Athletics,Martín Pérez,Luis Severino,,2025-03-10 - Chicago White Sox (10) @ Athletics (3) (Final),
779153,2025-03-10T20:10:00Z,2025-03-10,S,Final,Colorado Rockies,Los Angeles Angels,115,108,N,1,Chase Silseth,Antonio Senzatela,,,3,12,9,Top,2500,Tempe Diablo Stadium,[],LAA wins Spring,Los Angeles Angels,Colorado Rockies,Reid Detmers,Carson Palmquist,,2025-03-10 - Colorado Rockies (3) @ Los Angeles Angels (12) (Final),
779009,2025-03-10T20:10:00Z,2025-03-10,S,Final,Cincinnati Reds,San Diego Padres,113,135,N,1,Michael King,Hunter Greene,,,9,3,9,Bottom,2530,Peoria Stadium,[],CIN wins Spring,Cincinnati Reds,San Diego Padres,Hunter Greene,Michael King,,2025-03-10 - Cincinnati Reds (9) @ San Diego Padres (3) (Final),
778791,2025-03-10T20:10:00Z,2025-03-10,S,Final,San Francisco Giants,Colorado Rockies,137,115,N,1,Germán Márquez,Logan Webb,,,8,2,9,Bottom,4249,Salt River Fields at Talking Stick,[],SF wins Spring,San Francisco Giants,Colorado Rockies,Logan Webb,Germán Márquez,Hayden Birdsong,2025-03-10 - San Francisco Giants (8) @ Colorado Rockies (2) (Final),
779093,2025-03-10T20:10:00Z,2025-03-10,S,Final,Seattle Mariners,Milwaukee Brewers,136,158,N,1,Tobias Myers,Casey Lawrence,,,5,7,9,Top,2518,American Family Fields of Phoenix,[],MIL wins Spring,Milwaukee Brewers,Seattle Mariners,Kaleb Bowman,Austin Kitchen,Blake Holub,2025-03-10 - Seattle Mariners (5) @ Milwaukee Brewers (7) (Final),
779031,2025-03-10T22:05:00Z,2025-03-10,S,Final,Baltimore Orioles,Pittsburgh Pirates,110,134,N,1,Mitch Keller,Matt Bowman,,,6,3,9,Bottom,2526,LECOM Park,[],BAL wins Spring,Baltimore Orioles,Pittsburgh Pirates,Matt Bowman,Mitch Keller,Gerald Ogando,2025-03-10 - Baltimore Orioles (6) @ Pittsburgh Pirates (3) (Final),
778726,2025-03-10T22:05:00Z,2025-03-10,S,Final,Miami Marlins,Washington Nationals,146,120,N,1,Shinnosuke Ogasawara,Cal Quantrill,,,10,5,9,Bottom,5000,CACTI Park of the Palm Beaches,[],MIA leads 1-0,Miami Marlins,Washington Nationals,Cal Quantrill,Shinnosuke Ogasawara,Patrick Monteverde,2025-03-10 - Miami Marlins (10) @ Washington Nationals (5) (Final),
778892,2025-03-10T22:10:00Z,2025-03-10,S,Final,St. Louis Cardinals,New York Mets,138,121,N,1,Griffin Canning,Sonny Gray,,,0,8,9,Top,2856,Clover Park,['MLBN (out-of-market only)'],NYM wins Spring,New York Mets,St. Louis Cardinals,Griffin Canning,Sonny Gray,,2025-03-10 - St. Louis Cardinals (0) @ New York Mets (8) (Final),
778727,2025-03-11T17:05:00Z,2025-03-11,S,Final,New York Mets,Houston Astros,121,117,N,1,Hunter Brown,Tylor Megill,,,4,7,9,Top,5000,CACTI Park of the Palm Beaches,['MLBN (out-of-market only)'],HOU wins Spring,Houston Astros,New York Mets,Tayler Scott,José Ureña,Logan VanWey,2025-03-11 - New York Mets (4) @ Houston Astros (7) (Final),
778767,2025-03-11T17:05:00Z,2025-03-11,S,Final,Philadelphia Phillies,Boston Red Sox,143,111,N,1,Lucas Giolito,Mick Abel,,,18,8,9,Bottom,4309,JetBlue Park,[],PHI wins Spring,Philadelphia Phillies,Boston Red Sox,Mick Abel,Lucas Giolito,,2025-03-11 - Philadelphia Phillies (18) @ Boston Red Sox (8) (Final),
778700,2025-03-11T17:05:00Z,2025-03-11,S,Final,Detroit Tigers,Atlanta Braves,116,144,N,1,Grant Holmes,Jack Flaherty,,,3,1,9,Bottom,5380,CoolToday Park,[],DET wins Spring,Detroit Tigers,Atlanta Braves,Matt Gage,Dylan Covey,Dietrich Enns,2025-03-11 - Detroit Tigers (3) @ Atlanta Braves (1) (Final),
779070,2025-03-11T17:05:00Z,2025-03-11,S,Final,Miami Marlins,St. Louis Cardinals,146,138,N,1,Erick Fedde,Ryan Weathers,,,12,5,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],MIA wins Spring,Miami Marlins,St. Louis Cardinals,Ryan Weathers,Erick Fedde,,2025-03-11 - Miami Marlins (12) @ St. Louis Cardinals (5) (Final),
779048,2025-03-11T17:05:00Z,2025-03-11,S,Final,Baltimore Orioles,New York Yankees,110,147,N,1,Clarke Schmidt,Albert Suárez,,,6,2,9,Bottom,2523,George M. Steinbrenner Field,[],BAL wins Spring,Baltimore Orioles,New York Yankees,Albert Suárez,Clarke Schmidt,Zach Fruit,2025-03-11 - Baltimore Orioles (6) @ New York Yankees (2) (Final),
779030,2025-03-11T17:05:00Z,2025-03-11,S,Final,New York Yankees,Pittsburgh Pirates,147,134,N,1,Paul Skenes,Cam Schlittler,,,1,9,9,Top,2526,LECOM Park,[],PIT wins Spring,Pittsburgh Pirates,New York Yankees,Paul Skenes,Cam Schlittler,,2025-03-11 - New York Yankees (1) @ Pittsburgh Pirates (9) (Final),
778954,2025-03-11T17:07:00Z,2025-03-11,S,Final,Minnesota Twins,Toronto Blue Jays,142,141,N,1,Chris Bassitt,Andrew Morris,,,2,3,9,Top,2536,TD Ballpark,[],TOR wins Spring,Toronto Blue Jays,Minnesota Twins,Brendon Little,Scott Blewett,Nick Robertson,2025-03-11 - Minnesota Twins (2) @ Toronto Blue Jays (3) (Final),
778824,2025-03-11T20:05:00Z,2025-03-11,S,Final,Colorado Rockies,Cincinnati Reds,115,113,N,1,Brady Singer,Kyle Freeland,,,5,8,9,Top,3834,Goodyear Ballpark,[],CIN wins Spring,Cincinnati Reds,Colorado Rockies,Ian Gibaut,Seth Halvorsen,Joe La Sorsa,2025-03-11 - Colorado Rockies (5) @ Cincinnati Reds (8) (Final),
778852,2025-03-11T20:05:00Z,2025-03-11,S,Final,Cleveland Guardians,Los Angeles Dodgers,114,119,N,1,Roki Sasaki,Doug Nikhazy,,,4,10,9,Top,3809,Camelback Ranch,[],LAD wins Spring,Los Angeles Dodgers,Cleveland Guardians,Roki Sasaki,Doug Nikhazy,,2025-03-11 - Cleveland Guardians (4) @ Los Angeles Dodgers (10) (Final),
778926,2025-03-11T20:05:00Z,2025-03-11,S,Final,Los Angeles Angels,Texas Rangers,108,140,N,1,Tyler Mahle,José Suarez,,,6,13,9,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,Los Angeles Angels,Jack Leiter,José Suarez,,2025-03-11 - Los Angeles Angels (6) @ Texas Rangers (13) (Final),
778754,2025-03-11T20:05:00Z,2025-03-11,S,Final,Milwaukee Brewers,Chicago Cubs,158,112,N,1,Justin Steele,Jacob Misiorowski,,,9,7,9,Bottom,4629,Sloan Park,['MLBN (out-of-market only)'],MIL wins Spring,Milwaukee Brewers,Chicago Cubs,Jacob Misiorowski,Justin Steele,Sam McWilliams,2025-03-11 - Milwaukee Brewers (9) @ Chicago Cubs (7) (Final),
778794,2025-03-11T20:10:00Z,2025-03-11,S,Final,Kansas City Royals,Arizona Diamondbacks,118,109,N,1,Merrill Kelly,Cole Ragans,,,2,3,9,Top,4249,Salt River Fields at Talking Stick,[],AZ wins Spring,Arizona Diamondbacks,Kansas City Royals,Brandon Pfaadt,Lucas Erceg,Kevin Ginkel,2025-03-11 - Kansas City Royals (2) @ Arizona Diamondbacks (3) (Final),
779007,2025-03-11T20:10:00Z,2025-03-11,S,Final,Chicago White Sox,San Diego Padres,145,135,N,1,Dylan Cease,Jonathan Cannon,,,5,7,9,Bottom,2530,Peoria Stadium,[],SD wins Spring,San Diego Padres,Chicago White Sox,Logan Gillaspie,Bryce Collins,,2025-03-11 - Chicago White Sox (5) @ San Diego Padres (7) (Final),
778983,2025-03-11T23:05:00Z,2025-03-11,S,Final,Athletics,San Francisco Giants,133,137,N,1,Justin Verlander,Jeffrey Springs,,,3,5,9,Top,2532,Scottsdale Stadium,['MLBN (out-of-market only)'],SF wins Spring,San Francisco Giants,Athletics,Joel Peguero,Grant Holman,Erik Miller,2025-03-11 - Athletics (3) @ San Francisco Giants (5) (Final),
778728,2025-03-12T17:05:00Z,2025-03-12,S,Final,Houston Astros,Washington Nationals,117,120,N,1,MacKenzie Gore,Brandon Walter,,,3,9,9,Top,5000,CACTI Park of the Palm Beaches,[],WSH wins Spring,Washington Nationals,Houston Astros,MacKenzie Gore,Brandon Walter,,2025-03-12 - Houston Astros (3) @ Washington Nationals (9) (Final),
779068,2025-03-12T17:05:00Z,2025-03-12,S,Final,New York Mets,St. Louis Cardinals,121,138,N,1,Miles Mikolas,Paul Blackburn,,,2,0,9,Bottom,2520,Roger Dean Chevrolet Stadium,[],NYM wins Spring,New York Mets,St. Louis Cardinals,Paul Blackburn,Miles Mikolas,TJ Shook,2025-03-12 - New York Mets (2) @ St. Louis Cardinals (0) (Final),
779107,2025-03-12T17:05:00Z,2025-03-12,S,Final,Tampa Bay Rays,Detroit Tigers,139,116,N,1,Casey Mize,Ryan Pepiot,,,1,5,9,Top,2511,Publix Field at Joker Marchant Stadium,['MLBN (out-of-market only)'],DET wins Spring,Detroit Tigers,Tampa Bay Rays,Brenan Hanifee,Ryan Pepiot,,2025-03-12 - Tampa Bay Rays (1) @ Detroit Tigers (5) (Final),
779123,2025-03-12T17:05:00Z,2025-03-12,S,Final,Atlanta Braves,Baltimore Orioles,144,110,N,1,Dean Kremer,Ian Anderson,,,13,5,9,Bottom,2508,Ed Smith Stadium,[],ATL wins Spring,Atlanta Braves,Baltimore Orioles,Ian Anderson,Dean Kremer,,2025-03-12 - Atlanta Braves (13) @ Baltimore Orioles (5) (Final),
779138,2025-03-12T20:05:00Z,2025-03-12,S,Final,Arizona Diamondbacks,Athletics,109,133,N,1,Osvaldo Bido,Ryne Nelson,,,5,2,9,Bottom,2507,Hohokam Stadium,[],AZ wins Spring,Arizona Diamondbacks,Athletics,Yilber Díaz,Tyler Ferguson,Juan Morillo,2025-03-12 - Arizona Diamondbacks (5) @ Athletics (2) (Final),
778823,2025-03-12T20:05:00Z,2025-03-12,S,Final,San Francisco Giants,Cleveland Guardians,137,114,N,1,Joey Cantillo,Tristan Beck,,,11,2,9,Bottom,3834,Goodyear Ballpark,[],SF wins Spring,San Francisco Giants,Cleveland Guardians,Tristan Beck,Joey Cantillo,,2025-03-12 - San Francisco Giants (11) @ Cleveland Guardians (2) (Final),
778927,2025-03-12T20:05:00Z,2025-03-12,S,Final,Cincinnati Reds,Texas Rangers,113,140,N,1,Shawn Armstrong,Nick Martinez,,,3,4,9,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,Cincinnati Reds,Jacob Webb,Nick Martinez,Joe Barlow,2025-03-12 - Cincinnati Reds (3) @ Texas Rangers (4) (Final),
778846,2025-03-12T20:05:00Z,2025-03-12,S,Final: Tied,Los Angeles Angels,Chicago White Sox,108,145,N,1,Justin Dunn,José Soriano,,,1,1,9,Bottom,3809,Camelback Ranch,['MLBN (out-of-market only)'],,,,,,,2025-03-12 - Los Angeles Angels @ Chicago White Sox (Final: Tied),
778793,2025-03-12T20:10:00Z,2025-03-12,S,Final,San Diego Padres,Colorado Rockies,135,115,N,1,Jake Woodford,Omar Cruz,,,2,13,9,Top,4249,Salt River Fields at Talking Stick,[],COL wins Spring,Colorado Rockies,San Diego Padres,Bradley Blalock,Robert Suarez,,2025-03-12 - San Diego Padres (2) @ Colorado Rockies (13) (Final),
779005,2025-03-12T20:10:00Z,2025-03-12,S,Final,Kansas City Royals,Seattle Mariners,118,136,N,1,Bryan Woo,Ross Stripling,,,7,6,9,Bottom,2530,Peoria Stadium,[],KC wins Spring,Kansas City Royals,Seattle Mariners,Austin Cox,Seth Martinez,Jacob Wallace,2025-03-12 - Kansas City Royals (7) @ Seattle Mariners (6) (Final),
778764,2025-03-12T22:05:00Z,2025-03-12,S,Final,Minnesota Twins,Boston Red Sox,142,111,N,1,Tanner Houck,Joe Ryan,,,5,6,9,Bottom,4309,JetBlue Park,[],BOS wins Spring,Boston Red Sox,Minnesota Twins,Cooper Criswell,Cody Laweryson,,2025-03-12 - Minnesota Twins (5) @ Boston Red Sox (6) (Final),
778729,2025-03-13T17:05:00Z,2025-03-13,S,Final: Tied,St. Louis Cardinals,Houston Astros,138,117,N,1,Spencer Arrighetti,Steven Matz,,,1,1,9,Bottom,5000,CACTI Park of the Palm Beaches,[],,,,,,,2025-03-13 - St. Louis Cardinals @ Houston Astros (Final: Tied),
778967,2025-03-13T17:05:00Z,2025-03-13,S,Final,Washington Nationals,Tampa Bay Rays,120,139,N,1,Shane Baz,DJ Herz,,,4,14,9,Top,2534,Charlotte Sports Park,[],TB wins Spring,Tampa Bay Rays,Washington Nationals,Shane Baz,Brad Lord,,2025-03-13 - Washington Nationals (4) @ Tampa Bay Rays (14) (Final),
778875,2025-03-13T17:05:00Z,2025-03-13,S,Final,Pittsburgh Pirates,Minnesota Twins,134,142,N,1,Bailey Ober,Jared Jones,,,3,15,9,Top,2862,Lee Health Sports Complex,[],MIN wins Spring,Minnesota Twins,Pittsburgh Pirates,Bailey Ober,Jared Jones,,2025-03-13 - Pittsburgh Pirates (3) @ Minnesota Twins (15) (Final),
778904,2025-03-13T17:05:00Z,2025-03-13,S,Final,Atlanta Braves,Philadelphia Phillies,144,143,N,1,Cristopher Sánchez,Anderson Pilar,,,9,16,9,Top,2700,BayCare Ballpark,['MLBN (out-of-market only)'],PHI wins Spring,Philadelphia Phillies,Atlanta Braves,Cristopher Sánchez,Anderson Pilar,,2025-03-13 - Atlanta Braves (9) @ Philadelphia Phillies (16) (Final),
779105,2025-03-13T17:05:00Z,2025-03-13,S,Final,New York Yankees,Detroit Tigers,147,116,N,1,Jackson Jobe,Max Fried,,,8,6,9,Bottom,2511,Publix Field at Joker Marchant Stadium,[],NYY wins Spring,New York Yankees,Detroit Tigers,Max Fried,Jackson Jobe,Hayden Merda,2025-03-13 - New York Yankees (8) @ Detroit Tigers (6) (Final),
778951,2025-03-13T17:07:00Z,2025-03-13,S,Final,Baltimore Orioles,Toronto Blue Jays,110,141,N,1,Easton Lucas,Cade Povich,,,4,6,9,Top,2536,TD Ballpark,[],TOR wins Spring,Toronto Blue Jays,Baltimore Orioles,Ryan Yarbrough,Cade Povich,Zach Pop,2025-03-13 - Baltimore Orioles (4) @ Toronto Blue Jays (6) (Final),
778889,2025-03-13T17:10:00Z,2025-03-13,S,Final,Boston Red Sox,New York Mets,111,121,N,1,David Peterson,Sean Newcomb,,,3,2,9,Bottom,2856,Clover Park,[],BOS wins Spring,Boston Red Sox,New York Mets,Sean Newcomb,David Peterson,Noah Davis,2025-03-13 - Boston Red Sox (3) @ New York Mets (2) (Final),
