,game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_home_OBP,away_home_SLG,away_home_HR,away_home_R/G,away_home_BB_batting,away_home_SO_batting,away_home_IBB,temp,condition,wind,condition_Clear,condition_Cloudy,condition_Dome,condition_Drizzle,condition_Overcast,condition_Partly Cloudy,condition_Rain,condition_Roof Closed,condition_Snow,condition_Sunny,home_lineup_score,away_lineup_score,home_n_starters,away_n_starters
4402,776664,Tampa Bay Rays,New York Yankees,Drew Rasmussen,Cam Schlittler,6,4,2.76,46.0,47.0,127.0,37.0,3.43,1.02,2.96,24.0,24.0,84.0,31.0,2.71,1.219,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,89,Clear,"5 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.6543333333333333,0.8011538461538461,9,13
4403,776666,Kansas City Royals,Texas Rangers,Noah Cameron,Caleb Boushley,6,3,2.99,46.0,46.0,114.0,43.0,2.65,1.099,6.02,29.0,33.0,41.0,14.0,2.93,1.569,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,90,Clear,"7 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.7207272727272728,0.6556,11,10
4404,776665,Minnesota Twins,Athletics,Bailey Ober,J.T. Ginn,4,2,5.1,83.0,84.0,120.0,31.0,3.87,1.298,5.08,51.0,52.0,99.0,31.0,3.19,1.362,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,,,,,,,,81,Partly Cloudy,"8 mph, In From LF",False,False,False,False,False,True,False,False,False,False,0.6916153846153846,0.7501666666666668,13,12
4405,776663,Chicago Cubs,Milwaukee Brewers,Colin Rea,Jacob Misiorowski,3,4,3.95,70.0,73.0,127.0,44.0,2.89,1.249,4.36,32.0,34.0,87.0,31.0,2.81,1.242,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,71,Cloudy,"14 mph, In From CF",False,True,False,False,False,False,False,False,False,False,0.7583333333333333,0.7050833333333334,9,12
4406,776660,Colorado Rockies,Los Angeles Dodgers,Tanner Gordon,Shohei Ohtani,3,8,6.33,53.0,60.0,62.0,17.0,3.65,1.5,2.87,15.0,15.0,62.0,9.0,6.89,1.043,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,93,Clear,"5 mph, R To L",True,False,False,False,False,False,False,False,False,False,0.7455555555555555,0.7041818181818182,9,11
4407,776652,Los Angeles Angels,Cincinnati Reds,Yusei Kikuchi,Nick Martinez,1,2,3.99,79.0,87.0,174.0,74.0,2.35,1.424,4.45,82.0,86.0,116.0,42.0,2.76,1.207,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,87,Partly Cloudy,"8 mph, Out To RF",False,False,False,False,False,True,False,False,False,False,0.6464545454545454,0.7292222222222222,11,9
4408,776656,San Diego Padres,San Francisco Giants,JP Sears,Landen Roupp,1,8,5.04,76.0,79.0,117.0,36.0,3.25,1.319,3.8,45.0,55.0,102.0,45.0,2.27,1.481,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,75,Clear,"8 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.7571,0.7,10,9
4409,776653,Minnesota Twins,Athletics,José Ureña,Jack Perkins,8,3,4.58,28.0,29.0,34.0,23.0,1.48,1.455,4.19,18.0,18.0,37.0,18.0,2.06,1.164,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,,,,,,,,77,Partly Cloudy,"6 mph, R To L",False,False,False,False,False,True,False,False,False,False,0.6757,0.7466666666666666,10,9
4410,776657,Kansas City Royals,Texas Rangers,Michael Lorenzen,Patrick Corbin,4,6,4.64,73.0,76.0,127.0,39.0,3.26,1.327,4.4,76.0,79.0,131.0,51.0,2.57,1.365,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,78,Partly Cloudy,"10 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.7192727272727273,0.6423846153846153,11,13
4411,776651,Chicago Cubs,Milwaukee Brewers,Shota Imanaga,Quinn Priester,4,1,3.73,60.0,62.0,117.0,26.0,4.5,0.988,3.32,58.0,62.0,132.0,50.0,2.64,1.239,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,74,Partly Cloudy,"11 mph, In From CF",False,False,False,False,False,True,False,False,False,False,0.747,0.7215454545454546,12,11
4412,776644,Colorado Rockies,Los Angeles Dodgers,Chase Dollander,Clayton Kershaw,9,5,6.52,71.0,76.0,82.0,49.0,1.67,1.551,3.36,42.0,46.0,84.0,35.0,2.4,1.216,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,88,Sunny,"5 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.6857,0.6147272727272728,10,11
4413,776650,Washington Nationals,New York Mets,MacKenzie Gore,Sean Manaea,3,9,4.17,74.0,75.0,185.0,64.0,2.89,1.353,5.64,38.0,38.0,75.0,12.0,6.25,1.22,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,68,Overcast,"4 mph, In From RF",False,False,False,False,True,False,False,False,False,False,0.6774,0.7135,10,10
4414,776642,San Diego Padres,San Francisco Giants,Dylan Cease,Justin Verlander,4,8,4.55,85.0,91.0,215.0,71.0,3.03,1.327,3.85,65.0,74.0,137.0,52.0,2.63,1.362,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,79,Partly Cloudy,"9 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7751,0.6789090909090909,10,11
4415,776655,Baltimore Orioles,Houston Astros,Brandon Young,Jason Alexander,7,2,6.24,40.0,42.0,47.0,22.0,2.14,1.543,4.77,41.0,45.0,65.0,26.0,2.5,1.371,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,72,Partly Cloudy,"10 mph, In From LF",False,False,False,False,False,True,False,False,False,False,0.723,0.7016666666666667,9,9
4416,776654,New York Yankees,Boston Red Sox,Luis Gil,Lucas Giolito,6,3,3.32,21.0,23.0,41.0,33.0,1.24,1.404,3.41,55.0,62.0,121.0,56.0,2.16,1.29,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,69,Cloudy,"14 mph, L To R",False,True,False,False,False,False,False,False,False,False,0.8385555555555555,0.7401,9,10
4417,776631,Tampa Bay Rays,St. Louis Cardinals,Joe Boyle,Sonny Gray,7,4,4.67,27.0,33.0,58.0,28.0,2.07,1.365,4.28,86.0,93.0,201.0,38.0,5.29,1.234,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,89,Partly Cloudy,"8 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.626,0.6293,11,10
4418,776637,Pittsburgh Pirates,Colorado Rockies,Braxton Ashcraft,Antonio Senzatela,0,9,2.71,21.0,22.0,71.0,24.0,2.96,1.249,6.65,96.0,103.0,73.0,47.0,1.55,1.838,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,83,Partly Cloudy,"3 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.6436999999999999,0.7095,10,10
4419,776648,Philadelphia Phillies,Washington Nationals,Taijuan Walker,Cade Cavalli,5,4,4.08,56.0,62.0,86.0,42.0,2.05,1.407,4.25,23.0,28.0,40.0,15.0,2.67,1.479,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,82,Clear,"3 mph, Out To CF",True,False,False,False,False,False,False,False,False,False,0.7656,0.6759090909090909,10,11
4420,776643,Baltimore Orioles,Houston Astros,Cade Povich,Lance McCullers Jr.,10,7,5.21,65.0,70.0,118.0,43.0,2.74,1.496,6.51,40.0,45.0,61.0,39.0,1.56,1.807,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,79,Clear,"3 mph, R To L",True,False,False,False,False,False,False,False,False,False,0.8658181818181817,0.6925,11,12
4421,776647,New York Yankees,Boston Red Sox,Max Fried,Brayan Bello,1,0,2.86,62.0,73.0,189.0,51.0,3.71,1.101,3.35,62.0,71.0,124.0,59.0,2.1,1.236,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,81,Clear,"5 mph, In From LF",True,False,False,False,False,False,False,False,False,False,0.7989999999999999,0.6658333333333334,12,12
4422,776649,Detroit Tigers,Kansas City Royals,Casey Mize,Ryan Bergert,5,7,3.87,64.0,68.0,139.0,36.0,3.86,1.268,3.66,31.0,32.0,73.0,35.0,2.09,1.258,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,77,Clear,"6 mph, In From CF",True,False,False,False,False,False,False,False,False,False,0.7723,0.7233636363636363,10,11
4423,776646,Miami Marlins,Toronto Blue Jays,Ryan Gusto,Shane Bieber,5,2,5.67,64.0,67.0,97.0,36.0,2.69,1.475,3.57,16.0,16.0,37.0,7.0,5.29,1.017,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,72,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.7415,0.7581,10,10
4424,776645,Atlanta Braves,New York Mets,Joey Wentz,Nolan McLean,12,7,5.6,61.0,66.0,92.0,43.0,2.14,1.561,2.06,11.0,13.0,57.0,16.0,3.56,1.042,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,80,Cloudy,"7 mph, In From LF",False,True,False,False,False,False,False,False,False,False,0.7382,0.7114,10,10
4425,776633,Tampa Bay Rays,St. Louis Cardinals,Adrian Houser,Miles Mikolas,6,10,3.31,46.0,49.0,92.0,38.0,2.42,1.28,4.84,84.0,87.0,100.0,37.0,2.7,1.318,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,85,Partly Cloudy,"3 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7343636363636363,0.6793333333333333,11,9
4426,776639,Chicago White Sox,Minnesota Twins,Aaron Civale,Zebby Matthews,9,7,4.85,55.0,59.0,88.0,33.0,2.67,1.265,5.56,49.0,50.0,88.0,24.0,3.67,1.487,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,78,Partly Cloudy,"9 mph, In From CF",False,False,False,False,False,True,False,False,False,False,0.7157272727272728,0.7205454545454546,11,11
4427,776641,Texas Rangers,Cleveland Guardians,Nathan Eovaldi,Slade Cecconi,3,4,1.73,25.0,28.0,129.0,21.0,6.14,0.854,4.3,63.0,66.0,109.0,32.0,3.41,1.189,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,74,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.6697777777777777,0.672,9,13
4428,776634,Milwaukee Brewers,San Francisco Giants,Jose Quintana,Carson Whisenhunt,4,5,3.96,58.0,65.0,89.0,50.0,1.78,1.291,5.01,13.0,14.0,16.0,12.0,1.33,1.457,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,78,Partly Cloudy,"4 mph, In From RF",False,False,False,False,False,True,False,False,False,False,0.7353333333333334,0.6962727272727273,9,11
4429,776640,Los Angeles Angels,Chicago Cubs,Tyler Anderson,Javier Assad,3,2,4.56,69.0,73.0,104.0,57.0,1.82,1.408,3.65,15.0,15.0,23.0,12.0,1.92,1.216,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,83,Partly Cloudy,"7 mph, Out To RF",False,False,False,False,False,True,False,False,False,False,0.7416666666666667,0.7491,9,10
4430,776635,Arizona Diamondbacks,Cincinnati Reds,Ryne Nelson,Zack Littell,5,6,3.39,58.0,62.0,132.0,41.0,3.22,1.071,3.81,79.0,81.0,130.0,32.0,4.06,1.104,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,76,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.7733333333333333,0.7325999999999999,9,10
4431,776636,San Diego Padres,Los Angeles Dodgers,Yu Darvish,Blake Snell,1,2,5.38,43.0,44.0,68.0,19.0,3.58,1.181,2.35,16.0,21.0,72.0,26.0,2.77,1.255,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,74,Partly Cloudy,"7 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7739,0.652,10,12
4432,776638,Seattle Mariners,Athletics,Bryan Woo,Luis Morales,2,3,2.94,61.0,64.0,198.0,36.0,5.5,0.927,3.14,17.0,18.0,43.0,18.0,2.39,1.151,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,,,,,,,,81,Clear,"6 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.7733333333333333,0.7598333333333334,9,12
4433,776627,New York Yankees,Boston Red Sox,Will Warren,Garrett Crochet,12,1,4.44,80.0,90.0,171.0,65.0,2.63,1.374,2.59,59.0,62.0,255.0,46.0,5.54,1.028,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,82,Sunny,"10 mph, Out To LF",False,False,False,False,False,False,False,False,False,True,0.8111818181818182,0.6855,11,10
4434,776630,Miami Marlins,Toronto Blue Jays,Janson Junk,José Berríos,7,6,4.17,51.0,54.0,77.0,13.0,5.92,1.136,4.17,77.0,86.0,138.0,56.0,2.46,1.301,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,72,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.714,0.7676363636363636,12,11
4435,776628,Philadelphia Phillies,Washington Nationals,Aaron Nola,Mitchell Parker,4,6,6.01,63.0,65.0,97.0,28.0,3.46,1.346,5.68,104.0,116.0,103.0,58.0,1.78,1.433,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,81,Clear,"12 mph, Out To CF",True,False,False,False,False,False,False,False,False,False,0.7674,0.7032999999999999,10,10
4436,776625,Detroit Tigers,Kansas City Royals,Chris Paddack,Michael Wacha,2,4,5.35,94.0,98.0,112.0,37.0,3.03,1.285,3.86,74.0,74.0,126.0,45.0,2.8,1.222,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,76,Partly Cloudy,"13 mph, R To L",False,False,False,False,False,True,False,False,False,False,0.7585454545454545,0.7226363636363636,11,11
4437,776632,Pittsburgh Pirates,Colorado Rockies,Mike Burrows,Kyle Freeland,1,5,3.94,42.0,43.0,97.0,31.0,3.13,1.24,4.98,90.0,105.0,124.0,38.0,3.26,1.42,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,84,Partly Cloudy,"8 mph, Out To LF",False,False,False,False,False,True,False,False,False,False,0.6764444444444444,0.7421111111111112,9,9
4438,776629,Baltimore Orioles,Houston Astros,Dean Kremer,Cristian Javier,9,8,4.19,80.0,83.0,142.0,45.0,3.16,1.212,4.62,19.0,22.0,34.0,15.0,2.27,1.27,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,78,Partly Cloudy,"8 mph, Out To LF",False,False,False,False,False,True,False,False,False,False,0.721090909090909,0.6938,11,10
4439,776623,Texas Rangers,Cleveland Guardians,Jack Leiter,Logan Allen,0,10,3.86,65.0,69.0,148.0,67.0,2.21,1.279,4.25,74.0,84.0,122.0,62.0,1.97,1.398,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,74,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.6583636363636364,0.6693636363636363,11,11
4440,776619,Chicago White Sox,Minnesota Twins,Davis Martin,Mick Abel,3,7,4.1,65.0,74.0,104.0,48.0,2.17,1.29,6.23,27.0,28.0,39.0,16.0,2.44,1.513,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,79,Partly Cloudy,"15 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.7132222222222223,0.7323999999999999,9,10
4441,776621,Milwaukee Brewers,San Francisco Giants,Freddy Peralta,Logan Webb,7,1,2.7,53.0,54.0,204.0,66.0,3.09,1.075,3.22,74.0,82.0,224.0,46.0,4.87,1.237,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,73,Partly Cloudy,"14 mph, Out To LF",False,False,False,False,False,True,False,False,False,False,0.7158888888888889,0.6775555555555556,9,9
4442,776626,Atlanta Braves,New York Mets,Cal Quantrill,Clay Holmes,9,2,6.04,79.0,81.0,85.0,35.0,2.43,1.453,3.53,65.0,74.0,129.0,66.0,1.95,1.304,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,72,Partly Cloudy,"8 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7366363636363636,0.7234545454545455,11,11
4443,776622,Arizona Diamondbacks,Cincinnati Reds,Jalen Beeks,Andrew Abbott,1,10,3.77,24.0,26.0,47.0,20.0,2.35,1.081,2.87,53.0,60.0,149.0,43.0,3.47,1.148,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,78,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.7421,0.6528333333333333,10,12
4444,776617,San Diego Padres,Los Angeles Dodgers,Nestor Cortes,Tyler Glasnow,1,5,6.29,24.0,24.0,29.0,20.0,1.45,1.631,3.19,32.0,33.0,106.0,43.0,2.47,1.096,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,79,Partly Cloudy,"8 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7705,0.733909090909091,10,11
4445,776618,Los Angeles Angels,Chicago Cubs,Victor Mederos,Cade Horton,12,1,,,,,,,,2.67,35.0,40.0,97.0,33.0,2.94,1.085,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,87,Clear,"7 mph, Out To CF",True,False,False,False,False,False,False,False,False,False,0.6850833333333334,0.742,12,12
4446,776620,Seattle Mariners,Athletics,George Kirby,Jeffrey Springs,2,1,4.21,59.0,60.0,137.0,29.0,4.72,1.19,4.11,78.0,90.0,138.0,54.0,2.56,1.211,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,,,,,,,,84,Partly Cloudy,"7 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7538,0.7628181818181818,10,11
4447,776610,Pittsburgh Pirates,Colorado Rockies,Paul Skenes,McCade Brown,0,4,1.97,41.0,45.0,216.0,42.0,5.14,0.948,7.36,21.0,21.0,23.0,17.0,1.35,1.831,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,79,Partly Cloudy,"9 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.631,0.7536666666666666,10,9
4448,776606,Tampa Bay Rays,St. Louis Cardinals,Ryan Pepiot,Matthew Liberatore,2,7,3.86,72.0,77.0,167.0,61.0,2.74,1.163,4.21,71.0,79.0,122.0,40.0,3.05,1.305,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,86,Overcast,"8 mph, Out To CF",False,False,False,False,True,False,False,False,False,False,0.7783333333333333,0.7274,9,10
4449,776612,Baltimore Orioles,Houston Astros,Trevor Rogers,Spencer Arrighetti,2,3,1.81,22.0,23.0,103.0,29.0,3.55,0.903,5.35,21.0,21.0,31.0,20.0,1.55,1.415,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,81,Cloudy,"5 mph, Out To LF",False,True,False,False,False,False,False,False,False,False,0.7073,0.6870909090909091,10,11
4450,776613,Philadelphia Phillies,Washington Nationals,Ranger Suárez,Jake Irvin,2,3,3.2,56.0,57.0,151.0,38.0,3.97,1.22,5.7,114.0,120.0,124.0,62.0,2.0,1.428,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,81,Partly Cloudy,"9 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.7508888888888889,0.6653636363636364,9,11
4451,776624,Atlanta Braves,New York Mets,Bryce Elder,David Peterson,3,4,5.3,92.0,95.0,131.0,51.0,2.57,1.394,4.22,79.0,84.0,150.0,65.0,2.31,1.37,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,80,Partly Cloudy,"4 mph, R To L",False,False,False,False,False,True,False,False,False,False,0.7233636363636363,0.7331818181818182,11,11
4452,776615,Detroit Tigers,Kansas City Royals,Jack Flaherty,Seth Lugo,10,8,4.64,83.0,85.0,188.0,59.0,3.19,1.28,4.15,67.0,70.0,125.0,55.0,2.27,1.294,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,74,Sunny,"11 mph, Out To LF",False,False,False,False,False,False,False,False,False,True,0.7707777777777778,0.7164166666666666,9,12
4453,776614,Miami Marlins,Toronto Blue Jays,Eury Pérez,Kevin Gausman,3,5,4.25,45.0,47.0,105.0,32.0,3.28,1.049,3.59,77.0,79.0,189.0,50.0,3.78,1.062,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,72,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.7204545454545455,0.7797272727272727,11,11
4454,776607,Chicago White Sox,Minnesota Twins,Yoendrys Gómez,Taj Bradley,0,8,5.17,36.0,40.0,58.0,27.0,2.15,1.388,5.05,80.0,88.0,127.0,56.0,2.27,1.311,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,72,Partly Cloudy,"13 mph, Out To LF",False,False,False,False,False,True,False,False,False,False,0.7187,0.6726666666666666,10,12
4455,776608,Milwaukee Brewers,San Francisco Giants,Chad Patrick,Robbie Ray,4,3,3.53,47.0,49.0,127.0,40.0,3.18,1.279,3.65,74.0,81.0,186.0,73.0,2.55,1.212,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,70,Partly Cloudy,"14 mph, In From CF",False,False,False,False,False,True,False,False,False,False,0.7095833333333333,0.6653333333333333,12,12
4456,776611,Texas Rangers,Cleveland Guardians,Merrill Kelly,Gavin Williams,0,5,3.52,72.0,79.0,167.0,48.0,3.48,1.114,3.06,57.0,62.0,173.0,83.0,2.08,1.27,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,74,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.6952222222222222,0.6794545454545454,9,11
4457,776605,Los Angeles Angels,Chicago Cubs,Kyle Hendricks,Jameson Taillon,4,3,4.76,87.0,92.0,114.0,43.0,2.65,1.275,3.68,53.0,54.0,98.0,27.0,3.63,1.057,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,88,Sunny,"4 mph, Out To CF",False,False,False,False,False,False,False,False,False,True,0.6730833333333334,0.766,12,9
4458,776609,Arizona Diamondbacks,Cincinnati Reds,Zac Gallen,Brady Singer,6,1,4.83,103.0,109.0,175.0,66.0,2.65,1.26,4.03,76.0,80.0,163.0,60.0,2.72,1.238,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,76,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.763,0.6673333333333332,9,12
4459,776603,San Diego Padres,Los Angeles Dodgers,Nick Pivetta,Yoshinobu Yamamoto,8,2,2.87,58.0,63.0,190.0,50.0,3.8,0.985,2.49,48.0,53.0,201.0,59.0,3.41,0.99,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,77,Sunny,"10 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.7498,0.6755454545454546,10,11
4460,776602,Seattle Mariners,Athletics,Logan Gilbert,Jacob Lopez,4,11,3.44,50.0,53.0,173.0,31.0,5.58,1.031,4.08,42.0,47.0,113.0,37.0,3.05,1.273,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,,,,,,,,79,Sunny,"6 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.7367499999999999,0.7585833333333333,12,12
4461,776616,New York Yankees,Boston Red Sox,Carlos Rodón,Dustin May,2,7,3.09,67.0,74.0,203.0,73.0,2.78,1.049,4.96,73.0,78.0,123.0,56.0,2.2,1.421,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,75,Partly Cloudy,"12 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.8068181818181818,0.7061818181818181,11,11
4462,776604,Baltimore Orioles,Boston Red Sox,Tomoyuki Sugano,Brennan Bernardino,4,3,4.64,81.0,85.0,106.0,36.0,2.94,1.331,3.14,18.0,23.0,43.0,26.0,1.65,1.258,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,81,Clear,"9 mph, Out To RF",True,False,False,False,False,False,False,False,False,False,0.6567777777777777,0.6682,9,10
4463,776601,Cleveland Guardians,Tampa Bay Rays,Tanner Bibee,Ian Seymour,9,0,4.24,86.0,93.0,162.0,54.0,3.0,1.229,3.63,23.0,33.0,64.0,19.0,3.37,1.175,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,67,Partly Cloudy,"12 mph, In From LF",False,False,False,False,False,True,False,False,False,False,0.6808888888888889,0.7657777777777778,9,9
4464,776600,Miami Marlins,Atlanta Braves,Edward Cabrera,Spencer Strider,1,2,3.53,54.0,60.0,150.0,48.0,3.13,1.228,4.45,62.0,63.0,131.0,51.0,2.57,1.396,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,72,Roof Closed,"0 mph, None",False,False,False,False,False,False,False,True,False,False,0.7088,0.7323999999999999,10,10
